Random waveform, supplied seed
Total number of intervals = 113 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217)
Average QPS expected = 51215
Timestamp start: 1714858681852
Timestamp end: 1714859582372

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      496.9   523.5   148.8   204.4   218.8   336.6   441.0   539.8   648.3   862.2  1081.1  1330.2  1716.6  4865.5 13814.8  50034.4    49984
read      419.4   601.4   160.7   207.0   222.4   373.3   441.1   473.7   496.2   521.6   552.2   605.6  1172.3  8617.0 29434.8   9299.4     9274
read      471.7   521.8   148.8   205.7   220.1   394.5   506.8   580.6   639.1   708.2   793.3   919.7  1192.3  6211.2 28681.3  27230.6    27187
read      460.9   579.1   160.7   205.6   220.0   399.0   497.1   557.2   601.8   650.7   708.6   794.8  1082.5  6734.4 28050.5  18656.9    18735
read      606.3   659.6   148.8   220.0   242.1   413.2   483.4   547.6   628.0  1035.2  1539.5  1718.5  2667.5  6777.3 19464.6  86437.8    86505
read      350.7   186.9   148.8   203.9   217.6   322.0   378.7   412.4   438.2   470.4   514.4   583.2   732.5  1937.6  5735.3  92960.1    93039
read      350.4   223.5   148.8   200.3   212.4   317.8   378.1   413.2   440.6   476.0   523.8   594.9   739.2  2035.9  6549.2  75980.0    75999
read      364.3   273.2   148.8   199.6   211.6   317.5   401.4   454.3   488.1   522.1   559.6   613.1   741.9  2645.0  9223.3  32401.4    32324
read      351.5   200.0   148.8   202.5   214.8   319.7   379.6   415.6   443.3   476.9   522.3   590.2   730.8  2379.1  7720.7  84263.6    84255
read      555.3   637.1   148.8   209.6   226.7   383.1   442.4   490.4   542.7   678.6  1497.4  1686.8  2536.5  6152.4 22715.4  81681.2    81759
read      401.7   461.7   148.8   199.8   212.5   326.1   410.0   468.4   509.0   552.8   607.6   710.0  1463.6  5283.6 24471.7  37413.2    37291
read      360.6   257.8   148.8   199.3   211.5   320.7   385.6   428.0   463.5   506.9   558.0   626.8   766.4  2059.3  8792.3  53677.2    53818
read      363.9   252.8   148.8   200.4   212.5   320.4   406.7   458.0   489.8   522.4   558.7   610.0   722.1  1786.2  9891.5  30354.5    30297
read      418.2   418.2   148.8   200.9   213.1   332.3   437.1   496.7   536.6   587.9   688.8   894.4  1209.8  4874.4 12258.1  31561.4    31569
read      476.9   394.6   148.8   203.0   215.9   339.1   475.8   580.8   703.8   841.9   968.7  1127.3  1385.5  3909.6 11926.3  38935.0    38927
read      454.3  1008.0   148.8   204.4   218.5   369.2   441.5   478.5   503.4   532.8   568.5   622.1  1697.9 12772.9 35547.1  10627.8    10652
read      558.0   514.8   148.8   226.1   251.4   423.1   509.5   567.3   612.2   677.6  1046.4  1643.8  2532.1  3633.1 12859.5  98016.1    98119
read      360.6   205.9   148.8   199.9   212.0   324.5   389.7   432.8   468.5   510.7   558.9   624.8   751.9  1824.2  7185.5  48141.9    48176
read      356.0   213.4   148.8   197.4   209.6   312.1   390.4   443.5   478.8   514.3   552.2   604.8   708.2  1881.6  7931.6  34773.2    34929
read      349.8   218.6   148.8   199.0   211.0   317.1   376.0   411.1   439.5   476.1   525.2   594.3   732.1  2428.1  9522.8  69708.9    69735
read      418.5   330.4   148.8   201.1   213.3   369.4   459.3   505.5   544.8   603.4   681.5   781.7   981.5  4165.4 12119.1  20828.0    20753
read      578.2   652.0   148.8   213.7   233.1   395.8   457.8   507.8   565.2   735.4  1518.2  1706.6  2663.8  6402.5 19352.5  84706.6    84642
read      359.7   201.6   148.8   198.7   211.0   319.9   389.9   438.0   475.6   516.7   562.3   623.7   741.7  1793.9  7602.8  42369.4    42333
read      362.4   289.9   148.8   200.8   212.8   325.0   388.7   427.5   459.3   499.3   548.4   623.0   770.2  2289.1 10156.4  61451.8    61587
read      418.7   361.5   148.8   202.8   215.5   337.0   403.0   442.5   473.7   517.1   584.4   974.3  1837.8  2921.5  7804.9  77896.8    77998
read      587.5   502.7   148.8   237.5   267.6   441.6   523.4   577.7   625.7   714.0  1449.4  1676.8  1968.5  2961.8 12706.3  97626.9    97625
read      363.1   303.7   148.8   200.6   212.3   323.7   413.4   455.5   480.8   506.3   536.9   580.8   699.0  2324.1 12597.9  23734.0    23781
read      351.9   214.9   148.8   199.3   211.3   320.1   380.8   417.6   447.2   484.2   531.6   601.3   740.8  1797.7  7670.2  66668.4    66723
read      358.5   274.9   148.8   199.1   211.2   315.4   396.5   447.3   478.8   510.7   546.3   595.5   707.1  1883.9  8377.9  31083.4    31016
read      434.3   399.0   148.8   201.3   214.2   329.3   415.6   482.6   535.9   612.8   796.7  1115.6  1489.7  3089.3 14185.3  47353.8    47394
read      631.0   546.2   160.7   245.5   276.5   452.5   546.2   614.0   680.6  1083.4  1549.0  1731.5  2374.7  3057.7 14868.1  95441.0    95335
read      336.2   403.2   160.7   218.4   238.9   306.8   328.6   340.7   349.3   362.3   376.1   412.8   715.4  6106.5 15520.2   5305.8     5252
read      346.9   150.5   137.8   201.7   215.3   323.4   383.6   417.3   442.6   473.0   512.6   569.5   677.0  1251.2  4056.1  65837.5    65908
read      354.2   274.0   148.8   207.5   221.9   344.1   398.3   423.2   439.0   456.7   476.1   505.1   578.6  2452.8 12518.4  16865.1    16889
read      347.4   185.3   148.8   197.3   210.5   318.8   384.4   424.2   453.7   486.2   522.8   570.1   659.8  1672.9  7422.9  43026.0    42912
read      341.5   965.9   148.8   205.4   219.3   315.0   367.5   397.4   420.6   448.6   484.9   539.3   641.8   901.9  6990.2  99918.2    99898
read      355.3   239.1   148.8   201.2   213.9   318.6   407.5   449.0   473.2   497.2   523.4   553.8   624.5  1984.2 10978.6  26441.6    26385
read      354.1   206.0   148.8   202.4   214.8   329.6   412.0   446.8   467.5   488.6   509.9   541.5   602.6  1740.2  8781.2  22622.0    22616
read      349.1   167.8   148.8   199.1   212.0   319.3   383.9   423.8   456.1   493.3   533.4   582.2   670.2  1354.1  5481.6  50704.5    50605
read      344.4   183.6   148.8   204.2   217.6   318.4   375.6   409.0   434.3   465.8   505.9   566.0   678.9   967.3  6663.6  90322.5    90283
read      365.3   227.1   148.8   202.9   216.0   327.0   425.0   467.9   492.5   517.3   542.9   579.5   641.2  1819.6  9220.1  26179.6    26273
read      360.4   195.2   148.8   202.5   215.7   330.6   398.1   438.4   469.8   506.9   547.9   601.1   696.2  1587.8  7861.9  48549.5    48521
read      357.3   228.5   148.8   201.2   214.3   323.7   400.6   446.0   474.9   504.4   537.3   580.7   662.9  1688.4 10365.4  33972.4    34058
read      353.4   176.2   148.8   202.8   215.9   326.8   390.6   426.5   453.4   485.3   526.0   585.1   706.6  1220.7  6138.7  75565.5    75648
read      367.9   255.4   148.8   207.4   221.7   349.9   428.8   459.7   478.6   497.7   520.0   548.1   619.1  1811.7 12159.5  19476.2    19482
read      368.8   292.5   148.8   211.9   225.8   361.5   419.7   444.6   459.7   476.0   496.9   526.4   589.5  2749.2 13428.1  15021.2    15054
read      351.8   177.5   148.8   204.3   217.4   321.9   385.7   423.1   451.7   486.5   529.9   588.2   691.9  1167.5  8059.9  75723.0    75754
read      351.5   426.1   160.7   229.3   251.9   325.3   347.5   360.9   369.3   380.5   396.4   427.0   678.9  7546.7 15913.9   5228.2     5187
read      368.7   222.5   160.7   209.7   223.8   358.4   426.7   455.1   472.3   491.3   510.8   542.1   611.2  1850.9 10701.1  17603.8    17656
read      347.1   164.2   148.8   207.6   221.9   322.8   378.5   410.4   434.4   464.5   503.2   561.5   679.5  1213.5  5240.1  96146.6    96343
read      362.7   207.4   148.8   202.9   216.1   323.4   404.4   456.4   490.8   524.8   559.3   600.5   679.6  1661.5  7816.2  36695.2    36665
read      350.4   171.3   148.8   205.7   219.6   322.7   383.8   419.4   446.3   478.3   519.3   579.5   689.4  1191.4  6807.2  85371.6    85269
read      364.5   215.6   148.8   202.6   215.7   323.7   413.0   463.6   493.8   523.3   553.4   592.4   678.6  1828.0  7998.1  31382.4    31525
read      353.1   161.8   148.8   202.9   215.5   323.9   388.9   427.2   457.7   495.4   540.4   593.8   684.1  1012.4  5154.3  61731.9    61798
read      355.5   250.0   148.8   212.5   226.1   351.1   395.4   415.8   428.8   443.4   460.8   486.8   546.0  3140.8 11426.0  12256.6    12253
read      360.4   220.5   148.8   203.7   217.2   327.4   415.2   456.4   480.6   503.9   529.6   562.2   632.3  1848.5  9290.7  25721.0    25710
read      352.8   163.9   148.8   204.8   218.3   323.4   388.1   425.5   453.8   487.7   530.6   589.9   699.0  1070.7  5071.7  79765.4    79937
read      347.3   311.1   160.7   219.7   235.0   332.5   361.1   374.8   386.5   398.1   415.0   440.7   543.8  5070.9 11725.3   7239.9     7271
read      345.8   148.3   148.8   204.4   217.7   318.3   378.5   413.7   440.0   471.9   513.6   573.3   686.1  1134.3  4758.4  85733.4    85861
read      349.8   169.6   148.8   206.9   220.9   323.8   382.4   417.0   442.6   473.5   514.5   575.4   690.2   983.4  5536.3  91306.1    91467
read      354.2   159.5   148.8   203.9   216.7   325.7   391.2   429.2   458.2   492.4   533.7   588.9   702.2  1204.8  5815.9  36100.0    72217

Total QPS = 51108.9 (45997976 / 900.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 11361499825 bytes :   12.0 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.96%,50.77%,100.00%
