Random waveform, supplied seed
Total number of intervals = 180 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227)
Average QPS expected = 49317
Timestamp start: 1715196271918
Timestamp end: 1715197172699

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      389.9   244.3   148.8   199.9   215.6   349.2   425.7   470.0   503.5   543.6   595.6   685.1   940.3  2547.7  8020.7  75858.2    75999
read      380.4   217.1   148.8   198.1   213.2   347.3   430.1   475.6   507.4   541.7   583.0   642.1   792.1  1394.7  8062.8  32279.8    32324
read      381.5   242.4   148.8   200.2   216.1   346.2   418.6   460.2   491.1   529.0   579.4   660.5   856.7  2161.7  8045.2  84105.2    84255
read      384.6   317.8   148.8   200.6   216.7   346.6   420.2   462.2   493.8   531.6   581.0   661.2   851.4  2486.4 11198.8  81732.4    81759
read      384.1   217.8   148.8   199.0   214.3   349.0   429.8   475.5   508.6   545.3   589.9   660.3   824.2  1595.0  8358.6  37304.4    37291
read      386.3   211.1   148.8   200.6   215.7   355.3   430.1   472.5   505.4   544.1   592.3   670.0   848.2  1720.0  7561.8  53746.2    53818
read      382.7   232.7   148.8   201.0   215.9   344.2   432.3   480.4   512.3   545.8   586.0   640.5   783.6  2376.7  8531.8  30381.8    30297
read      391.0   275.6   148.8   202.0   217.4   351.5   439.9   487.6   520.2   555.5   597.9   664.8   820.6  2043.6 12507.3  31415.6    31569
read      392.1   253.0   148.8   200.8   216.6   354.5   435.1   483.1   518.1   557.8   605.9   676.7   857.5  1842.3 10022.6  39034.2    38927
read      371.5   337.6   160.7   207.2   224.2   360.1   405.4   426.9   441.3   458.7   479.5   512.6   632.1  3790.6 13620.5  10636.0    10652
read      391.4   247.4   148.8   205.4   224.0   357.2   426.1   466.6   498.1   536.9   589.5   681.1   889.9  1752.4  8937.8  98224.0    98119
read      415.5   295.7   148.8   201.0   217.5   358.7   443.6   495.3   534.7   580.6   638.4   768.3  1379.4  2444.7  9823.6  48176.4    48176
read      390.8   290.2   148.8   201.6   217.0   346.8   432.7   482.6   517.0   554.7   600.0   666.0   878.6  2667.2 11507.8  35018.8    34929
read      385.6   241.2   148.8   201.5   216.9   345.7   421.5   465.4   499.5   539.7   590.5   670.8   869.4  2594.1  8603.4  69740.8    69735
read      377.1   270.0   148.8   200.4   214.7   348.8   434.6   470.8   494.8   520.3   548.1   591.2   753.4  2512.3 11865.6  20844.4    20753
read      390.5   392.7   148.8   203.4   219.6   350.3   423.6   465.2   496.6   534.6   583.7   662.8   852.7  3551.8 12091.3  84618.6    84642
read      384.1   259.1   148.8   200.2   215.6   345.3   424.3   471.8   508.5   549.7   597.6   662.9   805.3  1937.4  7499.0  42400.6    42333
read      386.7   214.5   148.8   202.3   217.2   349.7   426.7   470.7   504.8   545.4   594.9   672.1   865.0  2038.1  6315.1  61491.8    61587
read      391.2   280.2   148.8   203.5   219.6   352.8   428.4   470.9   503.6   542.3   592.2   674.4   865.7  3409.8  8552.6  77840.8    77998
read      400.1   276.3   148.8   207.6   226.6   363.6   435.2   477.1   508.8   548.7   604.9   697.8   937.6  1726.0 13079.2  97461.6    97625
read      381.1   292.6   148.8   199.5   213.9   344.7   439.2   480.7   507.6   536.9   571.1   619.2   748.0  3021.8 11443.8  23817.2    23781
read      394.0   348.1   148.8   201.4   216.9   349.6   427.6   472.5   506.9   547.3   598.9   681.8   906.9  3874.1 12049.9  66671.4    66723
read      382.9   261.1   148.8   197.6   212.6   340.6   430.2   478.8   513.3   549.3   589.3   642.0   801.9  2591.8  9666.9  31086.6    31016
read      390.3   358.7   148.8   198.7   214.1   349.0   427.7   474.5   510.0   551.0   600.8   671.2   839.1  2195.6 12501.8  47521.2    47394
read      391.4   284.3   148.8   205.5   223.7   356.0   426.3   465.9   496.3   533.0   581.5   661.3   865.6  3760.2  9415.2  95341.0    95335
read      361.1   456.6   160.7   222.2   246.4   327.1   354.6   368.9   380.3   395.8   417.7   460.8   712.7  7953.5 15500.4   5277.4     5252
read      388.5   296.3   148.8   199.4   214.7   347.8   424.5   468.5   501.9   541.9   593.5   678.1   895.5  2691.7 10880.1  65773.4    65908
read      429.8   392.8   148.8   200.8   216.8   388.6   466.2   508.6   545.1   594.1   666.2   767.5  1058.5  4122.7 15372.2  16980.6    16889
read      530.3   580.5   148.8   200.4   218.2   375.6   513.6   612.7   727.5   904.7  1091.1  1317.0  1758.4  5513.9 22886.6  42909.8    42912
read      565.3   425.2   148.8   232.2   265.1   463.0   569.6   641.0   702.3   782.7   902.5  1401.2  2032.9  3168.3 10629.3  99907.2    99898
read      374.3   274.3   148.8   197.9   212.0   336.8   425.4   469.1   497.8   528.1   562.7   613.3   744.2  3432.7  9728.3  26289.8    26385
read      373.6   219.5   148.8   197.8   211.9   344.2   434.3   472.5   498.0   525.4   556.1   600.4   723.7  1904.6  8124.7  22528.6    22616
read      385.2   242.2   148.8   199.1   214.1   351.9   426.0   469.1   502.4   541.4   589.7   663.5   842.5  1890.2  9260.4  50630.2    50605
read      390.7   360.9   148.8   202.9   219.7   350.9   422.0   462.3   492.7   529.9   580.1   663.2   864.2  4044.3 13219.3  90126.0    90283
read      373.8   232.0   148.8   197.7   211.9   338.7   428.2   471.9   499.4   529.5   564.7   615.8   746.8  1871.1 10187.4  26172.6    26273
read      386.5   483.9   148.8   199.0   214.2   351.7   426.7   469.6   503.4   542.3   590.9   662.9   835.1  2190.8  8277.3  48484.8    48521
read      385.3   422.2   148.8   197.7   212.4   340.6   420.8   467.8   500.8   536.2   577.5   635.2   806.3  5196.6 12905.9  34082.8    34058
read      385.1   248.7   148.8   201.0   216.1   350.0   425.1   467.5   499.5   537.8   587.6   669.2   849.9  2401.1  9506.8  75544.8    75648
read      374.2   305.2   148.8   200.0   214.0   349.5   427.6   460.9   482.2   504.3   533.1   575.3   718.6  3422.4  9369.0  19416.2    19482
read      375.6   382.8   148.8   199.5   213.7   358.1   420.3   447.8   464.7   485.0   507.8   545.9   687.2  4575.0 14211.1  15060.8    15054
read      388.9   340.1   148.8   198.5   214.0   345.6   421.2   464.0   496.1   535.1   585.7   670.7   913.9  3584.5 12295.4  75719.0    75754
read      368.8   544.2   160.7   219.2   240.9   320.6   348.0   364.9   376.1   394.6   419.3   474.1  1490.0  8394.9 20722.2   5171.6     5187
read      381.1   417.2   148.8   197.1   211.2   355.5   424.5   455.0   474.2   496.3   523.1   564.4   730.9  5946.7 15261.1  17674.6    17656
read      383.0   260.3   148.8   203.6   220.9   350.3   419.3   458.9   488.4   524.5   573.0   650.0   831.8  1919.6 10239.6  96070.6    96343
read      383.0   249.8   148.8   196.2   211.1   347.7   428.6   473.9   507.3   544.8   588.9   656.5   848.0  1670.3 10918.4  36643.2    36665
read      385.6   337.5   148.8   199.9   216.1   347.8   421.7   463.3   494.7   532.3   581.2   659.3   850.4  2750.1 13213.7  85278.6    85269
read      385.4   376.8   148.8   196.7   211.5   344.5   427.8   473.7   504.7   538.8   579.5   637.7   821.1  4132.9 14040.3  31673.2    31525
read      389.9   447.7   148.8   199.9   214.9   352.5   430.5   473.8   506.1   545.6   597.1   679.5   895.2  1945.4 10709.7  61772.6    61798
read      372.9   459.3   148.8   202.9   217.4   360.1   406.4   428.5   443.5   460.5   482.3   520.4   699.4  4358.0 16186.9  12276.6    12253
