Random waveform, supplied seed
Total number of intervals = 180 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227)
Average QPS expected = 49317
Timestamp start: 1714846533945
Timestamp end: 1714847434515

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      370.3   192.3   148.8   208.0   224.3   342.2   404.4   441.8   468.9   502.7   546.5   620.3   786.1  1107.5  7475.0  97535.4    97806
read      356.0   255.0   148.8   206.8   221.9   352.9   394.7   415.2   428.6   444.0   462.8   492.8   576.9  2142.8 14002.1  11809.8    11813
read      364.9   203.2   148.8   195.5   209.5   333.6   411.2   456.3   486.3   518.4   553.0   604.8   741.7  1533.3  7560.8  39511.4    39665
read      365.3   167.3   148.8   196.2   210.7   335.8   408.1   451.2   482.2   517.4   559.7   623.3   770.6  1171.1  4926.6  53461.8    53571
read      369.1   191.1   148.8   199.2   213.9   338.2   409.5   451.4   482.5   518.8   563.3   630.2   780.9  1454.3  7021.1  63382.8    63215
read      363.3   160.6   148.8   201.1   215.1   332.0   401.4   441.8   471.1   507.2   552.4   624.7   784.1  1108.6  4250.1  78712.0    78767
read      355.6   392.5   160.7   214.2   230.6   345.9   377.0   393.4   403.7   418.9   434.7   465.3   568.8  3959.7 19485.7   8661.2     8615
read      361.0   170.7   148.8   201.5   215.1   328.7   399.0   440.2   471.0   508.5   552.0   615.9   744.1  1158.4  5807.9  67880.2    67903
read      377.5   254.0   148.8   205.9   220.5   368.9   436.4   463.9   482.0   500.9   525.4   559.8   656.9  2451.1 10609.4  16524.0    16398
read      368.2   200.8   148.8   199.4   213.2   329.8   407.8   456.6   492.8   533.7   577.9   633.7   743.2  1393.6  7145.2  53401.2    53434
read      373.7   212.2   148.8   200.6   215.1   335.4   418.7   470.5   505.4   540.3   577.0   624.4   721.3  1776.4  8522.0  38120.0    38068
read      360.3   312.3   160.7   221.2   236.9   351.0   384.0   400.1   412.6   426.9   444.8   471.1   549.0  4508.7 12674.2   9010.0     9130
read      365.2   197.4   148.8   201.2   214.9   329.9   402.3   446.3   478.9   517.7   564.7   629.2   772.7  1124.8  7829.9  69232.0    69227

Total QPS = 49300.1 (44370048 / 900.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 10959401362 bytes :   11.6 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.98%,49.50%,100.00%
