Random waveform, supplied seed
Total number of intervals = 129 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055)
Average QPS expected = 52063
Timestamp start: 1715198313307
Timestamp end: 1715199213870

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      364.7   358.3   148.8   199.2   212.1   315.6   387.5   439.5   478.5   517.5   559.7   614.7   735.8  4235.2 12763.5  37276.6    37291
read      360.3   225.6   148.8   200.2   213.5   324.1   385.6   426.5   462.0   505.1   556.4   623.5   751.9  1752.0  8901.1  53688.9    53818
read      364.8   276.7   148.8   200.3   213.5   317.9   404.1   458.9   492.7   525.6   561.3   610.9   729.2  2074.3 10007.5  30418.4    30297
read      423.1   338.0   148.8   204.5   219.0   345.6   454.1   512.8   552.3   603.3   694.2   897.0  1194.4  3281.7  9824.4  31541.3    31569
read      509.9   535.5   148.8   205.4   221.3   373.3   516.4   620.7   732.1   852.7   977.8  1141.2  1566.1  6435.6 16716.6  38937.3    38927
read      460.6   937.6   160.7   208.8   226.9   380.4   454.7   493.5   518.9   546.4   582.5   638.8  1855.3 12840.0 33241.7  10640.7    10652
read      792.5   722.5   160.7   283.7   320.1   497.5   673.5  1300.2  1488.1  1616.8  1718.3  1839.5  2726.1  5435.2 20377.6  98161.3    98119
read      368.3   317.9   148.8   204.6   219.5   332.9   393.8   432.5   463.9   501.3   548.2   619.6   767.2  2458.0 12522.9  48342.7    48176
read      371.3   374.1   148.8   200.6   213.6   318.0   397.7   452.7   488.7   523.8   562.1   615.7   837.1  3917.6 12865.6  34960.3    34929
read      355.8   279.3   148.8   201.6   214.4   322.2   381.8   417.4   446.5   483.9   531.8   600.5   735.3  2188.4 11706.4  69773.0    69735
